Depth,CALI,CGR,DT,ILD,NPHI,PEF,PHIE,RHOB,RT,SGR,SW,Φda,ΦN,ΦND,Vpreal,ΔVp
3388.22,8.375,7.09,72.965,58.465,0.095,5.09,0.125,2.4699999999999998,59.084999999999994,25.915,0.135,0.20540540540540547,0.095,0.1600336436107192,4.177347676083807,0.592626463138225
3388.37,8.35,6.68,72.925,60.045,0.1,5.0600000000000005,0.13,2.455,61.315,25.215,0.125,0.2135135135135135,0.1,0.16671732761617203,4.17964370601792,0.6202439003624429
3388.52,8.344999999999999,5.9,72.69999999999999,63.275000000000006,0.1,5.045,0.125,2.455,64.595,24.725,0.125,0.2135135135135135,0.1,0.16671732761617203,4.192585620599246,0.6247456147696793
3388.67,8.35,4.99,72.47999999999999,66.625,0.095,5.04,0.11499999999999999,2.475,67.805,24.560000000000002,0.14,0.2027027027027027,0.095,0.15829492800599132,4.205304497291182,0.6019496063269023
3388.82,8.405,4.23,72.405,69.62,0.08499999999999999,5.045,0.10500000000000001,2.5,70.685,24.755000000000003,0.16,0.18918918918918923,0.08499999999999999,0.14666808996869607,4.209654210090263,0.548215664783275
3388.97,8.45,3.8200000000000003,72.55000000000001,72.325,0.08,5.0600000000000005,0.095,2.525,73.11500000000001,25.270000000000003,0.18,0.17567567567567577,0.08,0.13651602670133517,4.201254013120128,0.5176845744479117
3389.12,8.465,3.8550000000000004,72.86000000000001,74.33000000000001,0.08,5.085,0.09,2.545,74.6,26.04,0.195,0.16486486486486496,0.08,0.12957973621657898,4.183390890826025,0.5124670402185187
3389.27,8.495000000000001,4.29,73.17500000000001,75.015,0.08,5.125,0.09,2.55,74.445,26.975,0.2,0.1621621621621623,0.08,0.12786040598462728,4.165371198214069,0.5072216650614847
3389.42,8.524999999999999,4.92,73.36,73.56,0.08,5.1850000000000005,0.09,2.55,72.735,27.97,0.195,0.1621621621621623,0.08,0.12786040598462728,4.1548547108954,0.5041694587619472
3389.57,8.555,5.525,73.295,71.465,0.08499999999999999,5.25,0.095,2.545,69.78999999999999,28.93,0.18,0.16486486486486496,0.08499999999999999,0.13117870641479817,4.1585476546625575,0.5326602443200981
3389.72,8.56,5.945,72.89500000000001,67.21,0.09,5.300000000000001,0.1,2.5300000000000002,65.305,29.9,0.17,0.17297297297297298,0.09,0.13788741432938129,4.181420663257327,0.5672050896555689
3389.87,8.54,6.115,72.16,62.36,0.09,5.325,0.10500000000000001,2.52,59.5,30.97,0.17,0.17837837837837842,0.09,0.14127782181379345,4.224111058345283,0.5809494488210942
3390.02,8.53,6.154999999999999,71.09,55.09,0.095,5.3149999999999995,0.10500000000000001,2.52,52.125,32.225,0.18,0.17837837837837842,0.095,0.1429393654982234,4.287848999675209,0.6305181692502144
3390.17,8.535,6.305,69.765,47.55,0.1,5.245,0.1,2.52,44.644999999999996,33.760000000000005,0.195,0.17837837837837842,0.1,0.14460090918265336,4.369399108406668,0.6875120762479199
3390.32,8.555,6.785,68.32,40.155,0.10500000000000001,5.11,0.10500000000000001,2.525,37.565,35.585,0.20500000000000002,0.17567567567567577,0.10500000000000001,0.14477428554008093,4.461881776568055,0.751600222596063
3390.47,8.585,7.625,66.985,33.57,0.11,4.9350000000000005,0.11499999999999999,2.535,31.515,37.595,0.21,0.17027027027027036,0.11,0.1433424503268959,4.550631495372858,0.8159421659110775
3390.62,8.64,8.614999999999998,66.09,28.35,0.12,4.734999999999999,0.11499999999999999,2.545,25.08,39.58,0.22999999999999998,0.16486486486486496,0.12,0.1443503916392843,4.611987903012276,0.9016174810131115
3390.77,8.68,9.455,65.755,20.03,0.135,4.529999999999999,0.11,2.55,17.915,41.26,0.275,0.1621621621621623,0.135,0.14922522646438335,4.635390257109227,1.001339728319614
3390.92,8.68,9.915,65.945,14.64,0.15000000000000002,4.35,0.11499999999999999,2.55,13.265,42.33,0.31,0.1621621621621623,0.15000000000000002,0.1562858086177873,4.622087319857344,1.0788790471607637
3391.07,8.645,10.05,66.625,11.135000000000002,0.165,4.21,0.125,2.545,9.855,42.535,0.33,0.16486486486486496,0.165,0.16493643721994183,4.575072663435618,1.1355612010629497
3391.22,8.594999999999999,10.155000000000001,67.66499999999999,7.875,0.18,4.11,0.135,2.535,7.125,41.805,0.35,0.17027027027027036,0.18,0.1752371132061289,4.504881165346282,1.171690436031508
3391.37,8.605,10.515,68.925,5.965,0.195,4.04,0.14500000000000002,2.525,5.535,40.265,0.365,0.17567567567567577,0.195,0.18559193928158824,4.422622205380826,1.196065889367694
3391.52,8.615,11.285,70.18,4.87,0.20500000000000002,3.98,0.155,2.51,4.62,38.215,0.37,0.18378378378378382,0.20500000000000002,0.1946817296318864,4.343414358394574,1.193920853638275
3391.67,8.54,12.39,71.05000000000001,4.225,0.215,3.925,0.16,2.49,4.055,36.17,0.37,0.19459459459459463,0.215,0.205051800959175,4.290008134677164,1.20389758958483
3391.82,8.455,13.54,71.255,3.7750000000000004,0.225,3.875,0.165,2.4699999999999998,3.705,34.64,0.37,0.20540540540540547,0.225,0.21542605044545363,4.2776006418255115,1.2362829740653516
3391.97,8.43,14.08,71.17,3.6,0.23,3.85,0.17,2.46,3.59,34.06,0.37,0.21081081081081088,0.23,0.22061414047462086,4.282703386258255,1.258920860506997
3392.12,8.52,14.77,70.39,3.57,0.23,3.8,0.17,2.45,3.72,33.84,0.35,0.21621621621621614,0.23,0.2232145292704504,4.330160534166785,1.288253474008282
3392.27,8.53,14.99,69.11,3.95,0.24,3.79,0.18,2.45,4.29,34.47,0.33,0.21621621621621614,0.24,0.22841787600235836,4.410360295181595,1.3782364953972648
3392.42,8.54,14.77,67.57,4.82,0.24,3.83,0.17,2.46,5.06,35.61,0.3,0.21081081081081088,0.24,0.2258773981109127,4.510877608406098,1.4430348011286265
3392.57,8.52,14.475,66.845,5.12,0.24,3.885,0.17,2.465,5.75,36.275,0.29000000000000004,0.2081081081081081,0.24,0.2246254152361189,4.560338985691252,1.4752914889360964
3392.72,8.49,13.83,65.51,6.715,0.24,4.025,0.165,2.4850000000000003,7.4399999999999995,37.629999999999995,0.27,0.19729729729729728,0.24,0.2197333203071128,4.6531282246315,1.5360985517197576
3392.87,8.455,13.165,64.52000000000001,8.559999999999999,0.22999999999999998,4.225,0.15000000000000002,2.5149999999999997,9.725,39.019999999999996,0.265,0.18108108108108117,0.22999999999999998,0.20699081149802206,4.72428042855022,1.5376037272139287
3393.02,8.375,12.69,63.995000000000005,11.52,0.20500000000000002,4.47,0.125,2.545,12.86,40.53,0.28500000000000003,0.16486486486486496,0.20500000000000002,0.18603086018709877,4.762896551421019,1.443477108329868
3393.17,8.335,12.61,63.89,14.92,0.175,4.734999999999999,0.1,2.58,16.775,42.255,0.32999999999999996,0.14594594594594595,0.175,0.16113182884677762,4.770701509984063,1.2937837056541766
3393.32,8.379999999999999,13.02,64.185,19.630000000000003,0.14,4.98,0.08,2.62,21.285,44.105000000000004,0.455,0.1243243243243243,0.14,0.13244607258920454,4.748848032983003,1.0822691872914392
3393.47,8.42,13.809999999999999,64.785,23.84,0.105,5.175,0.05500000000000001,2.6500000000000004,24.64,45.71,0.71,0.10810810810810809,0.105,0.10668112690956844,4.704926202601245,0.844270541616307
3393.62,8.51,14.695,65.46000000000001,25.88,0.08,5.305,0.025,2.67,26.66,46.595,0.935,0.09729729729729726,0.08,0.08912156938982307,4.656396981896462,0.6570405292387411
3393.77,8.565,15.32,66.09,27.855,0.060000000000000005,5.365,0.005,2.68,28.75,46.445,1.0,0.09189189189189186,0.060000000000000005,0.07782802548663062,4.611987903012276,0.4993227459437297
3393.92,8.54,15.415,66.6,30.125,0.05,5.37,0.005,2.675,31.064999999999998,45.245,1.0,0.09459459459459463,0.05,0.07566284845643209,4.576622079068638,0.4166349123669302
3394.07,8.51,14.855,66.94,32.519999999999996,0.05,5.33,0.019999999999999997,2.66,32.89,43.405,0.98,0.10270270270270279,0.05,0.08078816005891348,4.553348514500295,0.4116385913411409
3394.22,8.48,13.705,67.145,33.465,0.05,5.27,0.04,2.6399999999999997,33.625,41.59,0.865,0.1135135135135136,0.05,0.08772135739309944,4.539435256330265,0.4086644414580194
3394.37,8.495000000000001,12.184999999999999,67.275,33.870000000000005,0.05,5.21,0.055,2.625,33.68,40.315,0.65,0.12162162162162166,0.05,0.09298622291860284,4.530660776213893,0.40679394506954747
3394.52,8.51,10.59,67.4,33.385000000000005,0.055,5.15,0.065,2.6100000000000003,32.86,39.769999999999996,0.475,0.1297297297297297,0.055,0.09965198283498827,4.522260070766307,0.4411483520988422
3394.67,8.485,9.21,67.58,32.05,0.065,5.085,0.07500000000000001,2.59,31.485,39.84,0.38,0.14054054054054055,0.065,0.1095029742966406,4.510222070760294,0.5091230576145125
3394.82,8.455,8.245,67.82,30.62,0.08,5.0,0.08499999999999999,2.575,30.284999999999997,40.175,0.31000000000000005,0.1486486486486487,0.08,0.11948461326144436,4.494265997077314,0.6048537888552112
3394.97,8.445,7.765,68.105,29.775,0.095,4.890000000000001,0.1,2.565,29.72,40.465,0.255,0.15405405405405412,0.095,0.1279955222717921,4.4754655133048615,0.6950621910183565
3395.12,8.44,7.665,68.4,29.634999999999998,0.11,4.765000000000001,0.11499999999999999,2.5549999999999997,29.805,40.61,0.21500000000000002,0.15945945945945955,0.11,0.13706246876597217,4.456159019167602,0.7772015619803065
3395.27,8.43,7.715,68.655,30.075,0.125,4.635,0.125,2.545,30.345,40.739999999999995,0.185,0.16486486486486496,0.125,0.14630611073767041,4.439601707081186,0.8564934288673454
3395.42,8.415,7.6899999999999995,68.84,30.77,0.135,4.515000000000001,0.135,2.535,31.12,41.095,0.165,0.17027027027027036,0.135,0.15365868054037352,4.427662916313766,0.9056052502534815
3395.57,8.405000000000001,7.4399999999999995,68.92,31.66,0.14500000000000002,4.41,0.14,2.525,32.02,41.935,0.155,0.17567567567567577,0.14500000000000002,0.16107685542909736,4.422518955555537,0.9557915469856515
3395.72,8.405000000000001,6.905,68.89,32.58,0.155,4.32,0.14,2.5149999999999997,33.495000000000005,43.41,0.14500000000000002,0.18108108108108117,0.155,0.1685519587140365,4.424446258668531,1.0077091474605473
3395.87,8.41,6.24,68.745,34.915,0.16,4.245,0.14500000000000002,2.505,36.019999999999996,45.485,0.14,0.18648648648648658,0.16,0.1737531395640776,4.433787345552052,1.0375248531475567
3396.02,8.41,5.695,68.515,37.730000000000004,0.165,4.1899999999999995,0.15,2.5,39.425,47.959999999999994,0.135,0.18918918918918923,0.165,0.17752711226281795,4.44867568460199,1.0697901948949649
3396.17,8.4,5.455,68.285,42.05,0.17,4.16,0.15,2.5,43.765,50.435,0.125,0.18918918918918923,0.17,0.1798507010078955,4.463655571245121,1.1022541774668235
3396.32,8.39,5.595,68.09,46.425,0.175,4.145,0.15,2.5,47.980000000000004,52.445,0.12,0.18918918918918923,0.175,0.18225123345806768,4.476436077511087,1.133265642161099
3396.47,8.385000000000002,5.995,67.945,50.379999999999995,0.18,4.14,0.15,2.5,51.760000000000005,53.575,0.11499999999999999,0.18918918918918923,0.18,0.18465176590823987,4.485984247875023,1.1626412174236818
3396.62,8.385000000000002,6.355,67.88,53.879999999999995,0.18,4.154999999999999,0.15,2.5,54.68,53.53,0.11,0.18918918918918923,0.18,0.18465176590823987,4.490277056791724,1.165002324086703
3396.77,8.385000000000002,6.36,67.905,55.905,0.18,4.1899999999999995,0.15,2.495,56.56,52.334999999999994,0.10500000000000001,0.19189189189189187,0.18,0.18604558222102605,4.488625005145207,1.164093500432245
3396.92,8.38,5.875,68.015,57.56,0.18,4.23,0.15,2.4850000000000003,57.715,50.3,0.1,0.19729729729729728,0.18,0.18885118721910837,4.481369853999794,1.1601047567898424
3397.07,8.385000000000002,4.995,68.2,57.95,0.175,4.27,0.155,2.48,58.04,47.93,0.1,0.20000000000000004,0.175,0.1879350439185552,4.4692198376261025,1.1293855110943851
3397.22,8.395,4.015000000000001,68.42,58.185,0.17,4.3100000000000005,0.155,2.475,58.12,45.870000000000005,0.1,0.2027027027027027,0.17,0.18707137959255038,4.4548492814247584,1.0975961874925046
3397.37,8.4,3.32,68.63499999999999,58.015,0.165,4.355,0.15,2.465,57.925,44.65,0.1,0.2081081081081081,0.165,0.18783678078795563,4.44089332484948,1.0657457796156353
3397.52,8.4,3.165,68.845,57.775,0.155,4.415,0.14500000000000002,2.465,57.64,44.58,0.10500000000000001,0.2081081081081081,0.155,0.18349349536585388,4.4273470695876025,1.0091932893541007
3397.67,8.405000000000001,3.5700000000000003,69.045,57.43,0.14500000000000002,4.495,0.135,2.47,57.175,45.64,0.11499999999999999,0.20540540540540533,0.14500000000000002,0.17781038786841802,4.414520631909319,0.9520730392308274
3397.82,8.41,4.375,69.22,56.78,0.135,4.59,0.125,2.475,56.459999999999994,47.519999999999996,0.13,0.2027027027027027,0.135,0.17222148863148734,4.403357514147217,0.8947376451315314
3397.97,8.42,5.295,69.35,55.975,0.125,4.6899999999999995,0.11499999999999999,2.49,55.7,49.735,0.15000000000000002,0.19459459459459463,0.125,0.163544657792409,4.395099617001634,0.8375589055346746
3398.12,8.434999999999999,6.03,69.42500000000001,55.28,0.11499999999999999,4.775,0.11,2.505,55.06,51.760000000000005,0.165,0.18648648648648658,0.11499999999999999,0.15493589580914963,4.390349867111496,0.7805382210998497
3398.27,8.44,6.390000000000001,69.42500000000001,54.715,0.10500000000000001,4.835,0.10500000000000001,2.51,54.565,53.230000000000004,0.175,0.18378378378378393,0.10500000000000001,0.14970024988074998,4.390349867111496,0.7237931471692931
3398.42,8.43,6.305,69.305,54.335,0.1,4.865,0.1,2.51,54.3,53.935,0.18,0.18378378378378393,0.1,0.14794674579368863,4.397959349380223,0.6977811586908167
3398.57,8.42,5.82,69.055,54.25,0.1,4.865,0.1,2.51,54.165000000000006,53.83,0.185,0.18378378378378393,0.1,0.14794674579368863,4.413895237753716,0.7035758939841517
3398.72,8.42,5.085,68.68,54.04,0.1,4.855,0.1,2.5149999999999997,53.82,53.065,0.195,0.18108108108108117,0.1,0.146273827488171,4.438018747082296,0.7123821007352367
3398.87,8.42,4.285,68.175,53.485,0.095,4.845,0.095,2.52,52.845,51.885,0.20500000000000002,0.17837837837837842,0.095,0.1429393654982234,4.470925218128155,0.6933429432869305
3399.02,8.415,3.58,67.515,51.85,0.09,4.845,0.09,2.5300000000000002,51.16,50.545,0.22499999999999998,0.17297297297297298,0.09,0.13788741432938129,4.514691602130398,0.6776975851418319
3399.17,8.42,3.13,66.68,50.085,0.08499999999999999,4.865,0.08499999999999999,2.545,49.4,49.315,0.26,0.16486486486486496,0.08499999999999999,0.13117870641479817,4.571303335565447,0.6633474745573518
3399.32,8.44,3.085,65.7,48.34,0.07500000000000001,4.9,0.07500000000000001,2.565,47.805,48.455,0.30500000000000005,0.15405405405405415,0.07500000000000001,0.12115805803037288,4.639560044627943,0.6159235494808915
3399.47,8.45,3.5250000000000004,64.61500000000001,46.975,0.07,4.9350000000000005,0.065,2.59,47.155,48.135,0.36,0.14054054054054055,0.07,0.11103480713069225,4.717531634608682,0.60351748673716
3399.62,8.45,4.45,63.555,47.425,0.065,4.96,0.06,2.6100000000000003,47.785,48.435,0.43,0.1297297297297297,0.065,0.10261337792302416,4.796137056934736,0.5863868438170909
3399.77,8.45,5.76,62.745000000000005,48.335,0.055,4.97,0.055,2.63,49.015,49.394999999999996,0.52,0.1189189189189189,0.055,0.09266032780926671,4.857880026390737,0.5208604035713886
3399.92,8.46,7.21,62.235,50.06,0.05,4.97,0.045,2.6500000000000004,50.45,50.864999999999995,0.62,0.10810810810810809,0.05,0.08423930333635828,4.897613760680821,0.4880672013984255
3400.07,8.5,8.455,61.935,51.05,0.045,4.965,0.04,2.665,50.144999999999996,52.4,0.72,0.10000000000000003,0.045,0.07757875436134395,4.921302592026368,0.4480427352139924
3400.22,8.54,9.22,61.785,48.754999999999995,0.04,4.95,0.04,2.67,47.815,53.46,0.8049999999999999,0.09729729729729739,0.04,0.07438670600772249,4.933238839307817,0.4051772657399395
3400.37,8.555,9.370000000000001,61.705,46.375,0.04,4.9350000000000005,0.04,2.665,46.16,53.585,0.855,0.10000000000000003,0.04,0.07616104016649596,4.939633709816016,0.4064007761155666
3400.52,8.56,8.93,61.644999999999996,45.835,0.04,4.92,0.04,2.6550000000000002,45.72,52.55,0.88,0.10540540540540544,0.04,0.07972207808973975,4.944440751564417,0.4073215405343027
3400.67,8.55,8.1,61.605000000000004,45.545,0.04,4.91,0.04,2.65,45.25,50.565,0.905,0.1081081081081082,0.04,0.08150878185421007,4.947650646381124,0.40793688037578724
3400.82,8.52,7.175000000000001,61.605000000000004,44.805,0.035,4.915,0.035,2.65,44.019999999999996,48.260000000000005,0.94,0.1081081081081082,0.035,0.08042075425725292,4.947650646381124,0.3601903783428635
3400.97,8.5,6.43,61.675,42.825,0.03,4.92,0.035,2.6550000000000002,41.364999999999995,46.39,0.97,0.10540540540540544,0.03,0.07749466811380118,4.942038790341013,0.3115586104820549
3401.12,8.504999999999999,6.045,61.845,39.125,0.035,4.915,0.04,2.665,37.03,45.495000000000005,0.9550000000000001,0.10000000000000003,0.035,0.07502165778751453,4.928467198781172,0.3567101780935702
3401.27,8.524999999999999,6.075,62.14,33.805,0.04,4.895,0.045,2.67,31.715000000000003,45.795,0.8500000000000001,0.09729729729729739,0.04,0.07438670600772249,4.905094263473639,0.3998146594397807
3401.42,8.54,6.19,62.32,30.78,0.04,4.88,0.05,2.67,28.98,46.25,0.77,0.09729729729729739,0.04,0.07438670600772249,4.890885750962773,0.3971133410741148
3401.57,8.55,6.7,62.78,26.2,0.05,4.79,0.06,2.66,24.5,47.95,0.56,0.10270270270270267,0.05,0.08077080271496542,4.855049378783052,0.47831728131173534
3401.72,8.53,7.27,63.27,21.87,0.07,4.66,0.08,2.65,20.91,49.85,0.4,0.1081081081081082,0.07,0.0910696520217202,4.817449027975344,0.6329982165515728
3401.87,8.52,7.73,63.76,19.43,0.1,4.5,0.1,2.62,18.67,51.51,0.31,0.1243243243243243,0.1,0.11281962953914487,4.78042659974906,0.8416278816678022
3402.02,8.524999999999999,7.865,63.95,18.465,0.11,4.42,0.10500000000000001,2.6100000000000003,17.945,51.95,0.29500000000000004,0.1297297297297297,0.11,0.12030573086363047,4.766265685281452,0.9023618808681879
3402.17,8.515,8.059999999999999,64.255,17.145,0.13,4.27,0.11499999999999999,2.59,16.415,52.31,0.275,0.14054054054054055,0.13,0.13539785587373898,4.7436149145353985,1.0208560202903065
3402.32,8.48,8.16,64.4,15.295,0.15000000000000002,4.155,0.125,2.575,14.485,51.56,0.27,0.1486486486486487,0.15000000000000002,0.1493698018569528,4.732920281728196,1.1350667097594525
3402.47,8.47,8.26,64.375,13.25,0.165,4.09,0.13,2.57,12.27,49.725,0.28,0.15135135135135147,0.165,0.15834086341613723,4.734760737674348,1.221167180712526
3402.62,8.485,8.370000000000001,64.21,10.774999999999999,0.175,4.075,0.13,2.57,9.870000000000001,47.085,0.31,0.15135135135135147,0.175,0.16361988308728115,4.746938086478684,1.28211530636984
3402.77,8.49,8.4,63.925,8.49,0.18,4.09,0.13,2.575,7.915,44.08,0.35,0.1486486486486487,0.18,0.16507689695808797,4.768123336698174,1.3208718808541848
3402.92,8.51,8.23,63.504999999999995,7.035,0.18,4.109999999999999,0.125,2.585,6.574999999999999,41.2,0.395,0.1432432432432433,0.18,0.16267006377250393,4.7996935150917786,1.3389532302886475
3403.07,8.54,7.83,62.95,5.86,0.175,4.12,0.12,2.5949999999999998,5.785,38.885000000000005,0.435,0.13783783783783787,0.175,0.15752017680900554,4.842055471368542,1.3354639239047432
3403.22,8.56,7.3100000000000005,62.260000000000005,5.67,0.17,4.115,0.11499999999999999,2.605,5.695,37.400000000000006,0.46499999999999997,0.13243243243243247,0.17,0.1523858512237937,4.89578147793158,1.3381359030985476
3403.37,8.575,6.890000000000001,61.5,5.74,0.165,4.105,0.11,2.615,6.245,36.870000000000005,0.48,0.12702702702702706,0.165,0.14724417077164642,4.956286783742897,1.3422794269706293
3403.52,8.559999999999999,6.82,60.82,7.025,0.15000000000000002,4.105,0.10500000000000001,2.625,7.789999999999999,37.254999999999995,0.47,0.12162162162162166,0.15000000000000002,0.13658237483578745,5.011631307031902,1.2791184400918343
3403.67,8.555,7.220000000000001,60.32,8.965,0.135,4.130000000000001,0.095,2.635,9.78,38.355000000000004,0.46,0.11621621621621625,0.135,0.12596166805839326,5.053105949370262,1.2029784512342998
3403.82,8.585,7.99,60.025,11.030000000000001,0.12,4.1850000000000005,0.09,2.645,12.155,39.86,0.45,0.11081081081081084,0.12,0.1155468193128892,5.077896934314252,1.1087545554658897
3403.97,8.635,8.83,59.975,13.885,0.10500000000000001,4.265,0.08499999999999999,2.645,15.325,41.325,0.43,0.11081081081081084,0.10500000000000001,0.10801426053183326,5.0821204100552055,1.0002701849191364
3404.12,8.67,9.355,60.18000000000001,17.544999999999998,0.095,4.345,0.08,2.64,19.310000000000002,42.315,0.395,0.11351351351351349,0.095,0.10470202242289015,5.064841384768771,0.9156173003446106
3404.27,8.66,9.305,60.6,22.04,0.095,4.4,0.08499999999999999,2.63,23.735,42.545,0.345,0.1189189189189189,0.095,0.10762665495688609,5.029795557674002,0.9013885049126285
3404.42,8.625,8.645,61.215,26.355,0.1,4.415,0.095,2.615,27.555,41.99,0.29500000000000004,0.12702702702702706,0.1,0.11432117243772415,4.9793392322517525,0.9203258992400212
3404.57,8.559999999999999,7.59,61.96,29.405,0.11,4.390000000000001,0.1,2.5999999999999996,30.03,40.92,0.255,0.13513513513513525,0.11,0.1232486015794801,4.9194976828585455,0.9662833013922774
3404.72,8.495000000000001,6.51,62.72,31.0,0.125,4.33,0.10500000000000001,2.585,31.185000000000002,39.78,0.22499999999999998,0.1432432432432433,0.125,0.13443881691988674,4.85986300549755,1.0434407064417413
3404.87,8.45,5.74,63.46,31.479999999999997,0.135,4.255,0.11499999999999999,2.575,31.375,39.035,0.20500000000000002,0.1486486486486487,0.135,0.14199467243837427,4.803188807883876,1.0806121888938192
3405.02,8.43,5.465,64.185,31.215,0.14500000000000002,4.1899999999999995,0.12,2.57,30.705,39.03,0.195,0.15135135135135147,0.14500000000000002,0.1482316947477871,4.748918350625434,1.1145010909084951
3405.17,8.41,5.635,64.86000000000001,29.92,0.155,4.140000000000001,0.125,2.575,29.275,39.97,0.185,0.1486486486486487,0.155,0.1519057383511099,4.6994668431716775,1.1467985184083243
3405.32,8.39,6.02,65.435,28.28,0.16,4.105,0.13,2.58,26.985,41.905,0.185,0.14594594594594595,0.16,0.15313428606627744,4.6581283554923445,1.153264937243892
3405.47,8.365,6.315,65.86,24.98,0.165,4.08,0.135,2.585,23.695,44.765,0.19,0.1432432432432433,0.165,0.15455083005759546,4.628029620768428,1.1637927156550594
3405.62,8.33,6.33,66.095,21.705,0.175,4.050000000000001,0.14,2.585,20.705,48.365,0.195,0.1432432432432433,0.175,0.15991370223412893,4.6115484497263255,1.2068067226928785
3405.77,8.32,6.14,66.11,19.165,0.185,4.005,0.14,2.575,18.305,52.335,0.20500000000000002,0.1486486486486487,0.185,0.16781309820326898,4.610500292687641,1.256462846503134
3405.92,8.32,5.96,65.94,16.994999999999997,0.19,3.955,0.14,2.5599999999999996,16.555,56.15,0.215,0.15675675675675688,0.19,0.17419826206627048,4.622399293921081,1.2880192863357711
3406.07,8.344999999999999,6.0,65.66,15.885,0.185,3.92,0.14,2.545,15.59,59.26,0.225,0.16486486486486496,0.185,0.17526264144256648,4.642123209029484,1.2743531730536337
3406.22,8.379999999999999,6.345,65.325,15.125,0.175,3.935,0.135,2.535,15.344999999999999,61.144999999999996,0.23,0.17027027027027036,0.175,0.17269392685904011,4.665934748349375,1.2367742000248338
3406.37,8.395,6.9,65.02000000000001,15.67,0.16,4.025,0.13,2.53,15.95,61.515,0.24,0.17297297297297312,0.16,0.1666937076317561,4.687807112502923,1.1678077099016702
3406.52,8.415,7.49,64.815,16.369999999999997,0.14,4.1850000000000005,0.12,2.53,16.799999999999997,60.41,0.265,0.17297297297297312,0.14,0.15744859066269237,4.702621432063472,1.0617488116327518
3406.67,8.469999999999999,7.925,64.705,17.455,0.12,4.385,0.10500000000000001,2.53,17.9,58.165,0.30000000000000004,0.17297297297297312,0.12,0.14897517846883793,4.7106110684127716,0.9437600375581443
3406.82,8.48,8.07,64.63,18.58,0.1,4.595000000000001,0.095,2.535,18.715,55.364999999999995,0.355,0.17027027027027036,0.1,0.13972233437123882,4.716077932116111,0.8154813571802593
3406.97,8.434999999999999,7.91,64.475,18.92,0.08499999999999999,4.785,0.08499999999999999,2.545,18.945,52.644999999999996,0.42500000000000004,0.16486486486486496,0.08499999999999999,0.13117870641479817,4.727428765908901,0.7161627673174948
3407.12,8.405000000000001,7.55,64.11,18.98,0.07500000000000001,4.925000000000001,0.07500000000000001,2.5599999999999996,18.985,50.545,0.485,0.15675675675675688,0.07500000000000001,0.12288700026357856,4.754400795556315,0.6515239899492378
3407.27,8.39,7.17,63.425,18.990000000000002,0.07,5.005000000000001,0.07,2.575,19.075000000000003,49.34,0.52,0.1486486486486487,0.07,0.11618465230932415,4.805902059827153,0.6295874635700165
3407.42,8.39,6.945,62.415000000000006,19.205,0.07,5.025,0.07,2.58,19.475,49.065,0.54,0.14594594594594595,0.07,0.11445571007611847,4.883855976646327,0.6529895264018446
3407.57,8.395,7.0,61.17,19.88,0.065,5.01,0.065,2.585,20.520000000000003,49.525,0.565,0.1432432432432433,0.065,0.11125521331077529,4.983432585290753,0.6394330641430024
3407.72,8.39,7.365,59.805,21.494999999999997,0.06,4.99,0.06,2.5949999999999998,22.48,50.39,0.61,0.13783783783783787,0.06,0.1063024775312974,5.097252216416795,0.6287282695890992
3407.87,8.385000000000002,7.960000000000001,58.46,23.994999999999997,0.055,4.98,0.055,2.6100000000000003,25.215,51.42,0.7,0.1297297297297297,0.055,0.09965198283498827,5.214466058855905,0.6112842286093487
3408.02,8.445,8.685,57.215,27.095,0.045,4.98,0.045,2.625,28.380000000000003,52.615,0.835,0.12162162162162166,0.045,0.09173578217915865,5.327850506760628,0.5362654017920812
3408.17,8.504999999999999,9.435,56.095,30.365000000000002,0.035,4.975,0.035,2.6399999999999997,31.73,54.125,0.9550000000000001,0.1135135135135136,0.035,0.08402528193289963,5.434115353250826,0.4459357197569962
3408.32,8.52,10.2,55.144999999999996,33.85,0.03,4.965,0.025,2.6550000000000002,34.845,56.185,1.0,0.10540540540540544,0.03,0.07749466811380118,5.527574672690363,0.4038344335488411
3408.47,8.515,11.1,54.44,36.394999999999996,0.025,4.95,0.02,2.665,37.144999999999996,58.935,1.0,0.10000000000000003,0.025,0.0729473239566005,5.59897250511804,0.34926287556040103
3408.62,8.52,12.245000000000001,54.129999999999995,38.3,0.02,4.925000000000001,0.015,2.6799999999999997,38.71,62.364999999999995,1.0,0.09189189189189198,0.02,0.06650355426743527,5.6308903311063006,0.28796355523313366
3408.77,8.555,13.620000000000001,54.315,39.34,0.02,4.885,0.01,2.6950000000000003,38.260000000000005,66.275,1.0,0.08378378378378379,0.02,0.0609102478489603,5.611797402979519,0.2857261898117467
3408.92,8.58,15.115,55.019999999999996,36.6,0.02,4.825,0.01,2.705,35.05,70.315,1.0,0.07837837837837838,0.02,0.05719972558458521,5.540243127734447,0.27741409223169944
3409.07,8.6,16.56,56.334999999999994,32.67,0.025,4.745,0.01,2.71,29.674999999999997,74.125,1.0,0.07567567567567574,0.025,0.05645510012926235,5.411651409999447,0.3217945996638889
3409.22,8.614999999999998,17.814999999999998,58.114999999999995,25.07,0.035,4.655,0.01,2.71,22.085,77.375,1.0,0.07567567567567574,0.035,0.059044117321294505,5.246189982517688,0.4107063839253664
