Depth,CALI,CGR,DT,ILD,NPHI,PEF,PHIE,RHOB,RT,SGR,SW,Φda,ΦN,ΦND,Vpreal,ΔVp
3176.17,8.72,9.25,59.1,17.4,0.12,3.73,0.08,2.68,15.76,57.49,0.47,0.09189189189189186,0.12,0.10687403752893201,5.157360406091371,1.14725620653343
3176.32,8.79,9.91,60.01,13.22,0.12,3.72,0.08,2.68,12.28,57.24,0.57,0.09189189189189186,0.12,0.10687403752893201,5.07915347442093,1.1108581749239965
3176.47,8.7,10.55,61.11,10.82,0.13,3.7,0.08,2.68,10.3,57.5,0.56,0.09189189189189186,0.13,0.11257024428211734,4.98772704958272,1.1375747740391446
3176.62,,,,,,,,,,,,,,,,
3176.63,8.63,11.02,62.39,9.49,0.14,3.69,0.09,2.67,9.6,57.74,0.52,0.09729729729729739,0.14,0.12055447743936903,4.8853983010097775,1.1526384345465672
3176.78,8.63,11.34,63.54,9.78,0.15,3.67,0.09,2.66,10.69,57.56,0.45,0.10270270270270267,0.15,0.1285454105412553,4.7969782813975455,1.1687955866862643
3176.93,8.66,11.57,64.33,12.11,0.16,3.65,0.1,2.64,12.38,56.72,0.39,0.11351351351351349,0.16,0.1387179111545849,4.738069330017099,1.1954156871742359
3177.08,8.69,11.74,64.91,12.79,0.16,3.63,0.1,2.63,13.47,55.33,0.36,0.11891891891891902,0.16,0.14096401894959656,4.695732552765368,1.1730268188914552
3177.23,,,,,,,,,,,,,,,,
3177.24,8.73,11.72,65.42,14.51,0.17,3.6,0.11,2.61,14.76,53.48,0.32,0.12972972972972985,0.17,0.1512114459552397,4.659125649648425,1.207202289595151
3177.39,8.75,11.43,66.03,15.15,0.17,3.57,0.11,2.6,16.58,51.3,0.28,0.13513513513513511,0.17,0.1535602564923477,4.61608359836438,1.1838405577213522
3177.54,8.82,10.67,66.67,18.77,0.17,3.54,0.13,2.58,19.35,48.89,0.23,0.14594594594594595,0.17,0.1584301409739589,4.571771411429428,1.1599367779497936
3177.69,8.71,9.42,67.0,20.25,0.18,3.51,0.14,2.57,22.7,46.37,0.19,0.15135135135135147,0.18,0.16629376349683148,4.549253731343284,1.1975932958913376
3177.84,8.58,7.79,66.77,26.48,0.18,3.49,0.14,2.56,26.97,43.87,0.18,0.15675675675675677,0.18,0.16877896905257034,4.564924367230793,1.2062984947924607
3177.99,,,,,,,,,,,,,,,,
3178.0,8.59,6.25,65.4,27.73,0.18,3.49,0.13,2.55,29.85,41.74,0.18,0.1621621621621623,0.18,0.17131340700176886,4.660550458715596,1.2598274703637413
3178.15,8.64,5.19,63.11,33.11,0.17,3.51,0.13,2.56,34.53,40.2,0.17,0.15675675675675677,0.17,0.1635125083730554,4.829662494057994,1.3011210157519257
3178.3,8.7,4.81,61.1,36.7,0.16,3.58,0.12,2.57,39.33,39.54,0.18,0.15135135135135147,0.16,0.15573572415454368,4.988543371522095,1.3305336744360208
3178.45,8.69,5.03,59.85,43.37,0.14,3.69,0.1,2.59,47.07,39.73,0.2,0.14054054054054066,0.14,0.14027053064601158,5.0927318295739346,1.2573705028006463
3178.6,,,,,,,,,,,,,,,,
3178.61,8.55,5.52,59.21,52.78,0.13,3.84,0.09,2.62,56.88,40.68,0.21,0.1243243243243243,0.13,0.1271938237861803,5.147779091369701,1.2155202486252215
3178.76,8.56,5.82,59.1,63.22,0.11,4.02,0.08,2.64,67.78,42.03,0.22,0.11351351351351349,0.11,0.1117705635446619,5.157360406091371,1.071514751323881
3178.91,8.68,5.79,59.37,74.82,0.1,4.2,0.08,2.65,78.73,43.47,0.22,0.1081081081081082,0.1,0.10413299918545132,5.133906013137949,0.9831835858913429
3179.06,8.65,5.46,59.83,84.77,0.09,4.37,0.08,2.66,88.41,44.58,0.22,0.10270270270270267,0.09,0.09656046070322917,5.094434230319238,0.8871219547126774
3179.21,,,,,,,,,,,,,,,,
3179.22,8.5,5.04,60.39,94.03,0.08,4.5,0.08,2.66,95.08,45.12,0.22,0.10270270270270267,0.08,0.09205391122173932,5.047193243914555,0.7877590443472062
3179.37,8.5,4.77,61.04,96.7,0.07,4.6,0.07,2.66,95.88,44.97,0.22,0.10270270270270267,0.07,0.08788584966432234,4.993446920052425,0.6863668038403947
3179.52,8.5,4.78,61.6,94.63,0.07,4.66,0.08,2.66,92.04,44.11,0.21,0.10270270270270267,0.07,0.08788584966432234,4.9480519480519485,0.6724375388947266
3179.67,8.48,4.96,61.89,88.04,0.08,4.69,0.09,2.65,85.03,42.68,0.19,0.1081081081081082,0.08,0.09509827295675355,4.924866698982065,0.7460208720696393
3179.82,,,,,,,,,,,,,,,,
3179.83,8.63,5.12,61.97,80.39,0.1,4.66,0.1,2.64,79.99,40.74,0.17,0.11351351351351349,0.1,0.10697036447115298,4.918508955946426,0.895967945296194
3179.98,8.61,5.2,61.9,79.36,0.12,4.59,0.11,2.62,79.59,38.41,0.15,0.1243243243243243,0.12,0.12218129484233618,4.924071082390953,1.0398830917700943
3180.13,8.62,5.25,61.79,79.94,0.15,4.47,0.12,2.59,80.19,35.83,0.12,0.14054054054054066,0.15,0.14534724547687058,4.932837028645412,1.239254144184999
3180.28,8.62,5.37,61.8,80.57,0.18,4.32,0.14,2.56,81.44,33.28,0.1,0.15675675675675677,0.18,0.16877896905257034,4.932038834951457,1.415494462806918
3180.43,,,,,,,,,,,,,,,,
3180.44,8.59,5.59,62.08,82.77,0.19,4.16,0.15,2.53,82.98,31.06,0.09,0.17297297297297312,0.19,0.18168606080146724,4.90979381443299,1.4573308763054755
3180.59,8.59,5.86,62.75,83.3,0.2,4.0,0.16,2.52,84.43,29.47,0.08,0.17837837837837842,0.2,0.18949781776170924,4.857370517928287,1.4782130899903714
3180.74,8.67,6.19,63.99,86.18,0.21,3.88,0.16,2.52,87.18,28.61,0.08,0.17837837837837842,0.21,0.19483178112528246,4.763244256915143,1.469964039610511
3180.89,8.69,6.55,65.69,88.73,0.2,3.82,0.15,2.52,94.67,28.48,0.08,0.17837837837837842,0.2,0.18949781776170924,4.639975643172477,1.3466918675652502
3181.04,,,,,,,,,,,,,,,,
3181.05,8.72,6.91,67.48,103.83,0.19,3.83,0.15,2.53,105.31,28.87,0.08,0.17297297297297312,0.19,0.18168606080146724,4.516893894487255,1.2274060099042474
3181.2,8.71,7.21,69.04,107.59,0.19,3.89,0.16,2.53,111.19,29.61,0.07,0.17297297297297312,0.19,0.18168606080146724,4.414831981460023,1.1695997471900301
3181.35,8.82,7.36,69.87,116.74,0.18,3.98,0.16,2.53,115.19,30.49,0.07,0.17297297297297312,0.18,0.17652145673983785,4.362387290682697,1.0952751477015212
3181.5,8.66,7.22,69.77,112.81,0.18,4.1,0.15,2.53,110.66,31.52,0.08,0.17297297297297312,0.18,0.17652145673983785,4.36863981654006,1.0986535273093438
3181.65,8.66,6.75,68.66,107.34,0.17,4.21,0.14,2.53,106.67,32.62,0.08,0.17297297297297312,0.17,0.17149292897829477,4.4392659481503065,1.0893662912732305
3181.8,,,,,,,,,,,,,,,,
3181.81,8.72,5.93,66.86,105.63,0.17,4.28,0.14,2.53,108.25,33.82,0.09,0.17297297297297312,0.17,0.17149292897829477,4.558779539335926,1.1529570130827098
3181.96,8.72,4.9,65.07,112.29,0.17,4.3,0.13,2.55,117.38,35.04,0.09,0.1621621621621623,0.17,0.16612731087498442,4.684186260949747,1.2208686799543607
3182.11,8.73,3.86,63.52,125.22,0.17,4.28,0.13,2.57,129.99,36.26,0.09,0.15135135135135147,0.17,0.1609460026777308,4.7984886649874054,1.283793364162697
3182.26,8.77,3.06,62.39,137.35,0.17,4.22,0.12,2.6,142.74,37.41,0.09,0.13513513513513511,0.17,0.1535602564923477,4.8853983010097775,1.3322757380986419
3182.41,,,,,,,,,,,,,,,,
3182.42,8.8,2.65,61.68,151.07,0.18,4.15,0.12,2.62,156.15,38.72,0.09,0.1243243243243243,0.18,0.15468764918166508,4.941634241245136,1.4210931313044584
3182.57,8.82,2.69,61.22,163.99,0.18,4.08,0.11,2.63,170.87,40.38,0.09,0.11891891891891902,0.18,0.15254787654511032,4.978765109441359,1.442818640515461
3182.72,8.78,3.03,60.91,181.48,0.18,4.03,0.11,2.64,189.45,42.82,0.09,0.11351351351351349,0.18,0.15047477820249913,5.004104416351995,1.457699805095186
3182.87,8.68,3.51,60.66,201.75,0.18,4.01,0.11,2.64,209.94,46.04,0.09,0.11351351351351349,0.18,0.15047477820249913,5.024727992087043,1.4698442255897226
3183.02,,,,,,,,,,,,,,,,
3183.03,8.68,3.99,60.38,222.58,0.17,4.0,0.11,2.64,220.21,49.59,0.09,0.11351351351351349,0.17,0.14454293090667322,5.048029148724743,1.4244358471414427
3183.18,8.69,4.42,60.03,216.56,0.16,4.0,0.1,2.65,200.29,52.71,0.1,0.1081081081081082,0.16,0.13654186727651416,5.077461269365317,1.379563053771057
3183.33,8.89,4.79,59.64,175.18,0.15,4.02,0.1,2.66,174.76,54.1,0.11,0.10270270270270267,0.15,0.1285454105412553,5.110663983903421,1.3334314759102615
3183.48,8.88,5.14,59.2,174.12,0.14,4.05,0.09,2.66,184.76,52.99,0.12,0.10270270270270267,0.14,0.12277590387050656,5.148648648648648,1.2861182350233444
3183.63,,,,,,,,,,,,,,,,
3183.64,8.92,5.42,58.76,201.17,0.13,4.07,0.09,2.67,209.44,49.08,0.12,0.09729729729729739,0.13,0.11481890972605226,5.187202178352621,1.234981517885719
3183.79,8.89,5.52,58.37,222.19,0.13,4.09,0.08,2.67,257.78,43.05,0.11,0.09729729729729739,0.13,0.11481890972605226,5.221860544800411,1.252174980884957
3183.94,8.76,5.32,58.11,312.67,0.12,4.11,0.08,2.67,321.57,36.14,0.11,0.09729729729729739,0.12,0.109240020279563,5.245224574083634,1.1886238138702634
3184.09,8.77,4.85,58.04,335.31,0.12,4.12,0.08,2.67,372.03,29.84,0.1,0.09729729729729739,0.12,0.109240020279563,5.251550654720883,1.1916214104431448
3184.24,,,,,,,,,,,,,,,,
3184.25,8.87,4.21,58.12,428.68,0.12,4.12,0.08,2.68,438.03,25.14,0.09,0.09189189189189186,0.12,0.10687403752893201,5.244322092222987,1.188196384264038
3184.4,8.87,3.6,58.3,452.47,0.11,4.12,0.08,2.68,492.99,22.36,0.09,0.09189189189189186,0.11,0.10135117117101099,5.228130360205832,1.102912121544092
3184.55,8.87,3.17,58.54,555.5,0.11,4.11,0.08,2.68,533.49,21.05,0.08,0.09189189189189186,0.11,0.10135117117101099,5.206696276050564,1.0933692584555645
3184.7,8.79,3.03,58.79,499.55,0.11,4.1,0.08,2.68,449.7,20.77,0.09,0.09189189189189186,0.11,0.10135117117101099,5.184555196461984,1.0835421870476836
3184.85,,,,,,,,,,,,,,,,
3184.86,8.79,3.15,59.04,372.82,0.11,4.1,0.09,2.67,312.37,20.72,0.11,0.09729729729729739,0.11,0.10384306443224475,5.162601626016261,1.0738291163040845
3185.01,8.7,3.59,59.42,219.12,0.11,4.13,0.09,2.66,184.35,20.85,0.13,0.10270270270270267,0.11,0.10641392094655598,5.129585997980478,1.0592797368131768
3185.16,8.7,4.36,59.98,130.73,0.12,4.17,0.09,2.65,112.78,21.02,0.15,0.1081081081081082,0.12,0.11420893800117925,5.081693897965989,1.1120341842816028
3185.31,8.73,5.5,60.85,85.09,0.12,4.22,0.1,2.64,77.51,21.39,0.16,0.11351351351351349,0.12,0.1168017931159077,5.009038619556286,1.0785697486634191
3185.46,8.74,6.9,62.07,65.81,0.13,4.23,0.11,2.63,60.05,21.98,0.17,0.11891891891891902,0.13,0.1245827220702061,4.910584823586274,1.100627685604076
3185.61,,,,,,,,,,,,,,,,
3185.62,8.77,8.32,63.33,51.17,0.14,4.21,0.11,2.62,47.64,22.77,0.17,0.1243243243243243,0.14,0.1323943684956044,4.812884888678352,1.1167176007289727
3185.77,8.74,9.48,64.4,42.19,0.14,4.14,0.11,2.61,39.22,23.61,0.2,0.12972972972972985,0.14,0.1349625925502114,4.732919254658385,1.077541724196906
3185.92,8.76,10.17,65.25,34.64,0.15,4.04,0.11,2.6,33.03,24.5,0.23,0.13513513513513511,0.15,0.142761172501474,4.671264367816092,1.1047878430245168
3186.07,8.77,10.35,65.82,30.54,0.15,3.92,0.11,2.59,29.04,25.52,0.23,0.14054054054054066,0.15,0.14534724547687058,4.630811303555151,1.0844397024521455
3186.22,,,,,,,,,,,,,,,,
3186.23,8.74,10.04,66.15,26.71,0.15,3.81,0.12,2.59,26.16,27.04,0.21,0.14054054054054066,0.15,0.14534724547687058,4.607709750566893,1.072874576173573
3186.38,8.76,9.38,66.35,25.3,0.16,3.74,0.13,2.59,23.45,29.21,0.2,0.14054054054054066,0.16,0.15058493207394183,4.593820648078373,1.1196829135626776
3186.53,8.71,8.6,66.47,20.61,0.16,3.72,0.13,2.59,20.2,32.32,0.21,0.14054054054054066,0.16,0.15058493207394183,4.585527305551377,1.115376522490449
3186.68,8.72,7.91,66.63,19.56,0.16,3.72,0.13,2.6,18.35,36.21,0.22,0.13513513513513511,0.16,0.1480903520625014,4.574515983791086,1.1096669229834393
3186.83,,,,,,,,,,,,,,,,
3186.84,8.84,7.58,66.85,16.49,0.16,3.76,0.13,2.6,16.35,40.75,0.23,0.13513513513513511,0.16,0.1480903520625014,4.55946148092745,1.1018758920715834
3186.99,8.79,7.78,67.11,16.13,0.15,3.82,0.13,2.61,15.95,45.43,0.24,0.12972972972972985,0.15,0.14023159910617283,4.541797049620027,1.0400996224715322
3187.14,8.71,8.4,67.32,15.67,0.15,3.91,0.13,2.61,15.91,49.87,0.25,0.12972972972972985,0.15,0.14023159910617283,4.527629233511587,1.0330980372537617
3187.29,8.76,9.16,67.38,16.29,0.13,4.04,0.12,2.61,17.82,53.55,0.28,0.12972972972972985,0.13,0.12986493517448958,4.52359750667854,0.9216377002011567
3187.44,,,,,,,,,,,,,,,,
3187.45,8.77,9.78,67.21,20.18,0.12,4.2,0.09,2.61,20.89,56.28,0.34,0.12972972972972985,0.12,0.12495959902254158,4.53503942865645,0.869145710708966
3187.6,8.76,9.92,66.75,21.99,0.11,4.36,0.09,2.61,25.9,57.7,0.32,0.12972972972972985,0.11,0.120270118432944,4.5662921348314605,0.822165365184929
3187.75,8.77,9.43,66.06,31.92,0.1,4.51,0.1,2.61,34.7,57.96,0.25,0.12972972972972985,0.1,0.11582271533630342,4.6139872842870115,0.7778053425345512
3187.9,8.7,8.39,65.38,39.0,0.09,4.64,0.09,2.6,42.88,57.2,0.25,0.13513513513513511,0.09,0.11480745783264959,4.6619761394922,0.7288597641531496
3188.05,,,,,,,,,,,,,,,,
3188.06,8.7,7.03,64.79,48.86,0.09,4.74,0.09,2.59,52.79,55.97,0.23,0.14054054054054066,0.09,0.1180077191022421,4.704429695940731,0.7438741266693407
3188.21,8.64,5.56,64.3,58.85,0.09,4.8,0.09,2.59,61.64,54.69,0.2,0.14054054054054066,0.09,0.1180077191022421,4.740279937791602,0.7566431701834824
3188.36,8.64,4.23,63.95,65.95,0.09,4.83,0.1,2.58,67.68,53.78,0.18,0.14594594594594595,0.09,0.12124400838403722,4.766223612197029,0.765934877445833
3188.51,8.72,3.22,63.74,70.35,0.1,4.83,0.1,2.57,70.83,53.4,0.16,0.15135135135135147,0.1,0.12827164837928964,4.781926576717916,0.8422114563808174
3188.66,,,,,,,,,,,,,,,,
3188.67,8.78,2.63,63.66,71.57,0.11,4.83,0.1,2.56,71.54,53.51,0.16,0.15675675675675677,0.11,0.1354117439310509,4.787935909519322,0.9129031726121775
3188.82,8.84,2.42,63.7,71.5,0.12,4.83,0.11,2.55,71.42,53.94,0.15,0.1621621621621623,0.12,0.14264740943513035,4.784929356357928,0.9775944907638445
3188.97,8.87,2.52,63.84,71.3,0.12,4.82,0.12,2.54,71.22,54.51,0.14,0.16756756756756758,0.12,0.14573758900934125,4.774436090225564,0.9729514158960622
3189.12,8.95,2.8,64.09,71.08,0.13,4.8,0.12,2.53,70.94,55.01,0.13,0.17297297297297312,0.13,0.15300269504016734,4.755812139179279,1.0277502787932393
3189.27,8.96,3.12,64.41,70.71,0.14,4.74,0.13,2.52,70.29,55.35,0.12,0.17837837837837842,0.14,0.16034158205671406,4.732184443409409,1.0771838798102404
3189.42,,,,,,,,,,,,,,,,
3189.43,9.02,3.51,64.81,69.65,0.16,4.66,0.14,2.52,69.31,55.38,0.11,0.17837837837837842,0.16,0.1694385520961802,4.70297793550378,1.1768489495203744
3189.58,9.02,4.04,65.36,68.8,0.17,4.55,0.15,2.51,67.48,54.99,0.1,0.18378378378378393,0.17,0.17702609861526725,4.663402692778458,1.2095313653496431
3189.73,9.06,4.68,66.1,65.46,0.18,4.41,0.16,2.51,65.09,54.03,0.1,0.18378378378378393,0.18,0.18190173058809067,4.611195158850228,1.2321126551363406
3189.88,9.03,5.31,67.11,64.53,0.2,4.24,0.17,2.5,63.1,52.52,0.09,0.18918918918918923,0.2,0.19466965519317955,4.541797049620027,1.2884454997950763
3190.03,,,,,,,,,,,,,,,,
3190.04,8.98,5.84,68.21,60.89,0.21,4.08,0.18,2.48,60.56,50.48,0.09,0.20000000000000004,0.21,0.2050609665440988,4.468552998094122,1.2897748878610216
3190.19,8.98,6.14,69.16,60.06,0.23,3.92,0.19,2.46,58.97,48.13,0.08,0.21081081081081088,0.23,0.22061414047462086,4.407171775592829,1.3362380424738967
3190.34,8.94,6.28,69.99,57.29,0.24,3.79,0.2,2.44,57.06,45.62,0.08,0.2216216216216217,0.24,0.23099366135264107,4.354907843977712,1.3428239325377218
3190.49,8.92,6.34,70.58,56.71,0.25,3.68,0.21,2.42,55.62,43.17,0.07,0.2324324324324325,0.25,0.24137609207050448,4.318503825446302,1.3574118742149426
3190.64,,,,,,,,,,,,,,,,
3190.65,8.79,6.43,70.95,53.94,0.26,3.59,0.22,2.41,53.64,40.9,0.07,0.2378378378378378,0.26,0.24916544414041208,4.295983086680761,1.3793204071404608
3190.8,8.8,6.46,71.16,53.18,0.26,3.54,0.22,2.4,51.89,38.95,0.07,0.24324324324324334,0.26,0.25176107262987624,4.283305227655987,1.3709732982551932
3190.95,8.83,6.38,71.2,49.92,0.26,3.52,0.22,2.4,49.37,37.29,0.08,0.24324324324324334,0.26,0.25176107262987624,4.280898876404494,1.3693903940569476
3191.1,8.89,6.14,71.12,48.52,0.25,3.55,0.21,2.41,47.87,35.97,0.08,0.2378378378378378,0.25,0.24399471009365922,4.285714285714286,1.336227155851696
3191.25,,,,,,,,,,,,,,,,
3191.26,8.91,5.82,70.98,46.88,0.24,3.59,0.2,2.43,46.33,34.98,0.08,0.22702702702702698,0.24,0.2336035862318154,4.294167371090448,1.3043140386988008
3191.41,9.01,5.57,70.78,45.49,0.23,3.64,0.19,2.44,45.19,34.41,0.09,0.2216216216216217,0.23,0.2258496658954771,4.306301215032495,1.273483500511388
3191.56,8.99,5.5,70.56,44.74,0.23,3.66,0.19,2.45,44.65,34.25,0.09,0.21621621621621614,0.23,0.2232145292704504,4.319727891156463,1.2817895429656705
3191.71,9.03,5.52,70.27,44.49,0.22,3.67,0.19,2.45,44.41,34.55,0.09,0.21621621621621614,0.22,0.21811631318502694,4.337555144442864,1.2528658499744565
3191.86,,,,,,,,,,,,,,,,
3191.87,9.0,5.48,69.9,44.27,0.22,3.67,0.19,2.45,44.16,35.21,0.09,0.21621621621621614,0.22,0.21811631318502694,4.360515021459228,1.2667897621262867
3192.02,8.92,5.15,69.5,43.98,0.23,3.66,0.19,2.45,43.83,36.03,0.09,0.21621621621621614,0.23,0.2232145292704504,4.385611510791367,1.322756664788252
3192.17,8.93,4.46,69.13,43.58,0.23,3.66,0.19,2.45,43.3,36.81,0.09,0.21621621621621614,0.23,0.2232145292704504,4.409084333863736,1.3374357111172102
3192.32,8.79,3.56,68.78,42.88,0.23,3.68,0.19,2.46,42.63,37.38,0.09,0.21081081081081088,0.23,0.22061414047462086,4.431520790927595,1.3515071289247373
3192.47,,,,,,,,,,,,,,,,
3192.48,8.79,2.71,68.55,42.26,0.24,3.72,0.19,2.47,41.9,37.76,0.09,0.20540540540540533,0.24,0.22337343236132506,4.446389496717725,1.4013736122844689
3192.63,8.79,2.21,68.44,41.35,0.25,3.76,0.19,2.47,41.13,38.37,0.09,0.20540540540540533,0.25,0.22879180554573947,4.453535943892461,1.4455422598896974
3192.78,8.78,2.18,68.51,40.78,0.25,3.78,0.2,2.47,39.86,39.61,0.09,0.20540540540540533,0.25,0.22879180554573947,4.448985549554809,1.4425495275589029
3192.93,8.8,2.56,68.76,38.44,0.26,3.77,0.21,2.46,38.13,42.19,0.09,0.21081081081081088,0.26,0.2366867106057198,4.432809773123909,1.470203924115721
3193.08,8.72,3.14,69.17,37.65,0.27,3.73,0.21,2.45,36.38,46.18,0.09,0.21621621621621614,0.27,0.2445909362127484,4.406534624837358,1.4896235265074038
3193.23,,,,,,,,,,,,,,,,
3193.24,8.72,3.66,69.74,34.43,0.27,3.67,0.22,2.44,34.03,51.36,0.09,0.2216216216216217,0.27,0.24699812061045856,4.370519070834529,1.4651771689031632
3193.39,8.72,3.97,70.35,33.41,0.28,3.62,0.22,2.43,31.85,56.86,0.09,0.22702702702702698,0.28,0.2548933806523136,4.3326226012793185,1.4747296409972797
3193.54,8.61,4.01,70.9,29.43,0.28,3.59,0.22,2.42,29.11,61.7,0.09,0.2324324324324325,0.28,0.25731773709410055,4.299012693935119,1.4516918658953615
3193.69,8.66,3.9,71.4,28.61,0.28,3.59,0.22,2.43,27.47,64.62,0.1,0.22702702702702698,0.28,0.2548933806523136,4.26890756302521,1.4311301162800891
3193.84,,,,,,,,,,,,,,,,
3193.85,8.69,3.83,71.89,25.71,0.27,3.62,0.21,2.45,25.58,65.08,0.11,0.21621621621621614,0.27,0.2445909362127484,4.239810822089304,1.3772933657102944
3194.0,8.7,3.95,72.38,25.38,0.26,3.67,0.2,2.46,24.81,62.7,0.12,0.21081081081081088,0.26,0.2366867106057198,4.211108040895275,1.3236834947552159
3194.15,8.78,4.24,72.77,23.94,0.25,3.71,0.19,2.48,23.73,58.12,0.12,0.20000000000000004,0.25,0.22638462845343543,4.188539233200495,1.2739543559563455
3194.3,8.81,4.5,72.96,23.4,0.24,3.73,0.19,2.48,23.08,52.07,0.13,0.20000000000000004,0.24,0.22090722034374524,4.177631578947369,1.2312692923846367
3194.45,,,,,,,,,,,,,,,,
3194.46,8.82,4.52,72.88,22.59,0.24,3.72,0.19,2.48,22.14,45.93,0.13,0.20000000000000004,0.24,0.22090722034374524,4.182217343578485,1.234122385517264
3194.61,8.74,4.17,72.63,21.45,0.23,3.69,0.19,2.47,20.91,40.61,0.14,0.20540540540540533,0.23,0.21804974268473573,4.196612969847171,1.2061817610477679
3194.76,8.74,3.54,72.29,20.08,0.23,3.64,0.19,2.45,19.43,36.88,0.14,0.21621621621621614,0.23,0.2232145292704504,4.216350809240558,1.2182187399490836
3194.91,8.79,3.03,71.97,18.41,0.23,3.6,0.19,2.45,17.83,34.97,0.15,0.21621621621621614,0.23,0.2232145292704504,4.235097957482284,1.2296817004284795
3195.06,,,,,,,,,,,,,,,,
3195.07,8.78,2.97,71.96,16.93,0.23,3.58,0.19,2.45,16.3,34.6,0.16,0.21621621621621614,0.23,0.2232145292704504,4.235686492495832,1.230042034202107
3195.22,8.8,3.41,72.42,15.34,0.21,3.61,0.17,2.46,14.91,35.14,0.18,0.21081081081081088,0.21,0.21040579596901732,4.2087821043910525,1.1365669041830126
3195.37,8.79,4.16,73.5,14.25,0.2,3.69,0.16,2.47,14.02,36.12,0.2,0.20540540540540533,0.2,0.20272071991999108,4.146938775510204,1.0619185325952243
3195.52,8.84,4.81,75.44,13.67,0.18,3.82,0.15,2.49,13.87,37.09,0.23,0.19459459459459452,0.18,0.18743939853381222,4.040296924708378,0.9256687998616568
3195.67,,,,,,,,,,,,,,,,
3195.68,8.87,4.99,77.91,14.18,0.16,3.98,0.14,2.51,14.76,37.96,0.24,0.18378378378378393,0.16,0.17230275561041478,3.912206391990759,0.7842688193852525
3195.83,8.87,4.6,80.51,15.65,0.15,4.16,0.13,2.52,15.97,38.76,0.25,0.17837837837837842,0.15,0.16480116181765822,3.785865109924233,0.6893583312360834
3195.98,8.89,3.86,83.16,16.46,0.14,4.33,0.13,2.53,17.55,39.53,0.24,0.17297297297297312,0.14,0.1573525490405365,3.6652236652236656,0.602448839464202
3196.13,8.94,3.05,85.65,19.23,0.15,4.44,0.13,2.52,19.38,40.15,0.22,0.17837837837837842,0.15,0.16480116181765822,3.5586690017513134,0.5937605608087293
3196.28,,,,,,,,,,,,,,,,
3196.29,8.92,2.41,87.88,19.63,0.16,4.47,0.15,2.51,19.92,40.42,0.19,0.18378378378378393,0.16,0.17230275561041478,3.4683659535730547,0.5879812974803982
3196.44,8.84,2.16,89.5,20.38,0.18,4.41,0.17,2.48,20.3,40.06,0.16,0.20000000000000004,0.18,0.1902629759044045,3.405586592178771,0.6192258645071371
3196.59,8.85,2.25,89.96,20.19,0.21,4.27,0.19,2.44,19.96,38.96,0.14,0.2216216216216217,0.21,0.21588902608770696,3.3881725211204983,0.6924591299342779
3196.74,8.77,2.57,89.08,19.6,0.24,4.09,0.22,2.41,19.59,37.2,0.12,0.2378378378378378,0.24,0.23892136479119822,3.421643466546924,0.7872623732441983
3196.89,8.72,2.99,86.72,19.58,0.26,3.92,0.23,2.38,19.62,35.18,0.11,0.2540540540540541,0.26,0.25704422030197477,3.5147601476014763,0.89108231595758
3197.04,,,,,,,,,,,,,,,,
3197.05,8.67,3.35,82.34,19.67,0.28,3.77,0.24,2.36,19.7,33.4,0.11,0.264864864864865,0.28,0.2725375172704514,3.7017245567160555,1.0578374180819945
3197.2,8.67,3.5,76.81,19.75,0.27,3.68,0.23,2.37,19.86,32.43,0.11,0.2594594594594594,0.27,0.26478218510975665,3.9682333029553445,1.1991191015240905
3197.35,8.69,3.39,72.53,20.02,0.26,3.68,0.21,2.4,19.9,32.53,0.12,0.24324324324324334,0.26,0.25176107262987624,4.202399007307322,1.3180074644038902
3197.5,8.73,3.06,69.92,19.7,0.23,3.75,0.18,2.44,19.37,33.7,0.15,0.2216216216216217,0.23,0.2258496658954771,4.359267734553776,1.3063341939521638
3197.65,,,,,,,,,,,,,,,,
3197.66,8.75,2.7,68.44,18.84,0.2,3.87,0.16,2.48,18.24,35.57,0.18,0.20000000000000004,0.2,0.2,4.453535943892461,1.236717301541903
3197.81,8.89,2.49,67.96,17.31,0.18,4.01,0.15,2.52,16.7,37.8,0.21,0.17837837837837842,0.18,0.1791910235933987,4.484991171277223,1.1620945822610964
3197.96,8.92,2.6,68.05,15.75,0.17,4.13,0.15,2.54,15.16,39.81,0.22,0.16756756756756758,0.17,0.16878816561079057,4.479059515062454,1.1104150960375705
3198.11,9.02,3.06,68.54,14.25,0.18,4.2,0.15,2.54,13.86,41.26,0.22,0.16756756756756758,0.18,0.1738949247397855,4.447038225853516,1.1412817846174583
3198.26,,,,,,,,,,,,,,,,
3198.27,9.05,3.82,69.4,13.26,0.19,4.21,0.16,2.52,12.92,41.94,0.21,0.17837837837837842,0.19,0.1842808262854548,4.39193083573487,1.1567428594256164
3198.42,9.0,4.78,70.35,12.39,0.2,4.14,0.17,2.49,12.21,41.83,0.2,0.19459459459459452,0.2,0.19731580809128624,4.3326226012793185,1.1668560869461237
3198.57,8.96,5.85,71.13,11.94,0.22,4.03,0.19,2.46,11.87,41.1,0.18,0.21081081081081088,0.22,0.21545440115568712,4.285111767186842,1.2212224371211207
